"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
72999,72,999,5,1025,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1025 Education and health services,N,24,0,0,0,0,0,0.00,0.00
72999,72,999,5,1026,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1026 Leisure and hospitality,N,6,0,0,0,0,0,0.00,0.00
72999,72,999,5,1027,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1027 Other services,,11,27,27,29,"659,991","1,835",0.34,1.01
72999,72,999,5,1029,2023,1,County,Puerto Rico,"Unknown Or Undefined, Puerto Rico",Private,1029 Unclassified,N,1,0,0,0,0,0,0.00,0.00
78000,78,000,0,10,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Total Covered,"10 Total, all industries",,"3,770","35,163","35,621","36,076","449,594,967",971,1.00,1.00
78000,78,000,1,10,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Federal Government,"10 Total, all industries",,52,941,955,966,"21,970,484","1,772",1.41,2.01
78000,78,000,2,10,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,State Government,"10 Total, all industries",,86,"9,702","9,898","9,959","144,855,823","1,131",9.02,10.63
78000,78,000,5,10,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,"10 Total, all industries",,"3,632","24,520","24,768","25,151","282,768,660",877,0.82,0.72
78000,78,000,5,101,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,101 Goods-producing,,417,"2,480","2,529","2,586","36,544,339","1,110",0.49,0.51
78000,78,000,5,1011,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1011 Natural resources and mining,,18,71,76,78,"1,134,536","1,164",0.19,0.22
78000,78,000,5,1012,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1012 Construction,,328,"1,897","1,941","1,983","28,317,351","1,123",1.09,1.28
78000,78,000,5,1013,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1013 Manufacturing,,71,512,512,525,"7,092,452","1,057",0.17,0.16
78000,78,000,5,102,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,102 Service-providing,,"3,215","22,040","22,239","22,565","246,224,321",850,0.88,0.77
78000,78,000,5,1021,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,"1021 Trade, transportation, and utilities",,805,"6,916","6,932","7,028","63,145,946",698,1.04,0.91
78000,78,000,5,1022,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1022 Information,,56,451,459,462,"7,868,651","1,324",0.64,0.41
78000,78,000,5,1023,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1023 Financial activities,,383,"1,818","1,833","1,853","32,463,746","1,361",0.90,0.62
78000,78,000,5,1024,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1024 Professional and business services,,780,"2,799","2,819","2,846","46,218,149","1,260",0.53,0.51
78000,78,000,5,1025,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1025 Education and health services,,314,"2,266","2,370","2,375","25,277,502",832,0.41,0.44
78000,78,000,5,1026,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1026 Leisure and hospitality,,501,"6,723","6,725","6,881","60,152,627",683,1.81,3.15
78000,78,000,5,1027,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1027 Other services,,319,932,943,961,"9,288,239",756,0.90,1.06
78000,78,000,5,1029,2023,1,State,Virgin Islands,Virgin Islands -- Statewide,Private,1029 Unclassified,,57,135,158,159,"1,809,461",924,1.55,1.51
78010,78,010,0,10,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Total Covered,"10 Total, all industries",,"1,468","14,616","14,725","14,942","185,452,400",966,1.00,1.00
78010,78,010,1,10,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Federal Government,"10 Total, all industries",,21,299,300,301,"6,825,301","1,750",1.06,1.51
78010,78,010,2,10,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",State Government,"10 Total, all industries",,39,"4,417","4,473","4,513","64,187,976","1,105",9.87,11.42
78010,78,010,5,10,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,"10 Total, all industries",,"1,408","9,900","9,952","10,128","114,439,123",881,0.79,0.71
78010,78,010,5,101,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,101 Goods-producing,,196,"1,440","1,471","1,509","21,072,428","1,100",0.69,0.72
78010,78,010,5,1011,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1011 Natural resources and mining,N,16,0,0,0,0,0,0.00,0.00
78010,78,010,5,1012,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1012 Construction,,145,"1,015","1,042","1,063","14,808,441","1,095",1.41,1.62
78010,78,010,5,1013,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1013 Manufacturing,N,35,0,0,0,0,0,0.00,0.00
78010,78,010,5,102,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,102 Service-providing,,"1,212","8,460","8,481","8,619","93,366,695",843,0.81,0.71
78010,78,010,5,1021,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,"1021 Trade, transportation, and utilities",,282,"2,704","2,683","2,736","22,677,410",644,0.98,0.79
78010,78,010,5,1022,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1022 Information,N,21,0,0,0,0,0,0.00,0.00
78010,78,010,5,1023,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1023 Financial activities,,115,647,639,650,"10,754,522","1,282",0.77,0.49
78010,78,010,5,1024,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1024 Professional and business services,,316,"1,082","1,066","1,082","21,929,734","1,567",0.49,0.59
78010,78,010,5,1025,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1025 Education and health services,,138,"1,208","1,221","1,226","12,466,093",787,0.52,0.52
78010,78,010,5,1026,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1026 Leisure and hospitality,,177,"2,083","2,121","2,165","15,167,940",550,1.38,1.93
78010,78,010,5,1027,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1027 Other services,,133,443,445,456,"4,563,114",784,1.03,1.26
78010,78,010,5,1029,2023,1,County,Virgin Islands,"St. Croix, Virgin Islands",Private,1029 Unclassified,N,30,0,0,0,0,0,0.00,0.00
78020,78,020,0,10,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Total Covered,"10 Total, all industries",,336,"2,005","2,020","2,028","22,955,360",875,1.00,1.00
78020,78,020,1,10,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Federal Government,"10 Total, all industries",,2,60,66,69,"1,271,122","1,504",1.79,2.28
78020,78,020,2,10,2023,1,County,Virgin Islands,"St. John, Virgin Islands",State Government,"10 Total, all industries",,1,6,6,6,"33,367",428,0.10,0.05
78020,78,020,5,10,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,"10 Total, all industries",,333,"1,939","1,948","1,953","21,650,871",856,1.13,1.09
78020,78,020,5,101,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,101 Goods-producing,,34,139,140,141,"1,790,975",984,0.47,0.49
78020,78,020,5,1012,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1012 Construction,N,30,0,0,0,0,0,0.00,0.00
78020,78,020,5,1013,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1013 Manufacturing,N,4,0,0,0,0,0,0.00,0.00
78020,78,020,5,102,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,102 Service-providing,,299,"1,800","1,808","1,812","19,859,896",846,1.26,1.22
78020,78,020,5,1021,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,"1021 Trade, transportation, and utilities",,55,338,335,332,"3,303,634",759,0.88,0.93
78020,78,020,5,1022,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1022 Information,N,2,0,0,0,0,0,0.00,0.00
78020,78,020,5,1023,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1023 Financial activities,,75,187,188,190,"2,072,075",846,1.65,0.77
78020,78,020,5,1024,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1024 Professional and business services,,53,124,122,126,"1,465,253",909,0.42,0.32
78020,78,020,5,1025,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1025 Education and health services,,14,84,86,86,"706,127",637,0.27,0.24
78020,78,020,5,1026,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1026 Leisure and hospitality,,72,968,964,964,"11,270,886",898,4.51,11.57
78020,78,020,5,1027,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1027 Other services,,21,79,81,79,"820,131",792,1.32,1.83
78020,78,020,5,1029,2023,1,County,Virgin Islands,"St. John, Virgin Islands",Private,1029 Unclassified,N,7,0,0,0,0,0,0.00,0.00
78030,78,030,0,10,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Total Covered,"10 Total, all industries",,"1,966","18,542","18,876","19,106","241,187,207",985,1.00,1.00
78030,78,030,1,10,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Federal Government,"10 Total, all industries",,29,582,589,596,"13,874,061","1,812",1.64,2.36
78030,78,030,2,10,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",State Government,"10 Total, all industries",,46,"5,279","5,419","5,440","80,634,480","1,153",9.30,11.03
78030,78,030,5,10,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,"10 Total, all industries",,"1,891","12,681","12,868","13,070","146,678,666",876,0.80,0.70
78030,78,030,5,101,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,101 Goods-producing,,187,901,918,936,"13,680,936","1,146",0.33,0.36
78030,78,030,5,1011,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1011 Natural resources and mining,N,2,0,0,0,0,0,0.00,0.00
78030,78,030,5,1012,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1012 Construction,N,153,0,0,0,0,0,0.00,0.00
78030,78,030,5,1013,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1013 Manufacturing,N,32,0,0,0,0,0,0.00,0.00
78030,78,030,5,102,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,102 Service-providing,,"1,704","11,780","11,950","12,134","132,997,730",856,0.90,0.78
78030,78,030,5,1021,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,"1021 Trade, transportation, and utilities",,468,"3,874","3,914","3,960","37,164,902",730,1.11,0.99
78030,78,030,5,1022,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1022 Information,N,33,0,0,0,0,0,0.00,0.00
78030,78,030,5,1023,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1023 Financial activities,,193,984,"1,006","1,013","19,637,149","1,509",0.93,0.69
78030,78,030,5,1024,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1024 Professional and business services,,411,"1,593","1,631","1,638","22,823,162","1,083",0.58,0.47
78030,78,030,5,1025,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1025 Education and health services,,162,974,"1,063","1,063","12,105,282",901,0.35,0.39
78030,78,030,5,1026,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1026 Leisure and hospitality,,252,"3,672","3,640","3,752","33,713,801",703,1.86,3.29
78030,78,030,5,1027,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1027 Other services,,165,410,417,426,"3,904,994",719,0.75,0.83
78030,78,030,5,1029,2023,1,County,Virgin Islands,"St. Thomas, Virgin Islands",Private,1029 Unclassified,N,20,0,0,0,0,0,0.00,0.00
C1038,,,0,10,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Total Covered,"10 Total, all industries",,"4,535","57,904","58,068","58,927","411,935,677",544,1.00,1.00
C1038,,,1,10,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Federal Government,"10 Total, all industries",,23,"1,162","1,153","1,152","24,150,782","1,608",1.03,2.41
C1038,,,2,10,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",State Government,"10 Total, all industries",,121,"8,737","8,743","8,687","74,361,282",656,4.82,5.95
C1038,,,3,10,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Local Government,"10 Total, all industries",,18,"4,255","4,243","4,253","18,638,843",337,0.76,0.58
C1038,,,5,10,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,"10 Total, all industries",,"4,373","43,750","43,929","44,835","294,784,770",513,0.89,0.82
C1038,,,5,101,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,101 Goods-producing,,921,"11,879","11,931","12,232","103,196,264",661,1.42,1.59
C1038,,,5,1011,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1011 Natural resources and mining,N,419,0,0,0,0,0,0.00,0.00
C1038,,,5,1012,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1012 Construction,N,247,0,0,0,0,0,0.00,0.00
C1038,,,5,1013,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1013 Manufacturing,,255,"8,172","8,263","8,359","86,481,497",805,1.67,2.16
C1038,,,5,102,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,102 Service-providing,,"3,452","31,871","31,998","32,603","191,588,506",458,0.78,0.66
C1038,,,5,1021,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,"1021 Trade, transportation, and utilities",,"1,179","11,386","11,356","11,499","62,427,076",421,1.05,0.98
C1038,,,5,1022,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1022 Information,,37,352,348,346,"2,793,505",616,0.29,0.16
C1038,,,5,1023,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1023 Financial activities,,211,"1,655","1,652","1,678","12,442,200",576,0.50,0.26
C1038,,,5,1024,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1024 Professional and business services,,454,"4,987","5,044","5,098","46,489,936",709,0.58,0.56
C1038,,,5,1025,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1025 Education and health services,,733,"6,777","6,867","6,977","42,722,728",478,0.75,0.81
C1038,,,5,1026,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1026 Leisure and hospitality,,612,"5,984","6,011","6,298","21,602,093",273,1.01,1.24
C1038,,,5,1027,2023,1,MSA,,"Aguadilla-Isabela, PR MSA",Private,1027 Other services,,226,730,720,707,"3,110,968",333,0.41,0.39
C1164,,,0,10,2023,1,MSA,,"Arecibo, PR MSA",Total Covered,"10 Total, all industries",,"2,460","38,114","38,012","38,824","260,306,998",523,1.00,1.00
C1164,,,1,10,2023,1,MSA,,"Arecibo, PR MSA",Federal Government,"10 Total, all industries",,8,144,144,141,"3,255,794","1,751",0.19,0.51
C1164,,,2,10,2023,1,MSA,,"Arecibo, PR MSA",State Government,"10 Total, all industries",,68,"8,044","8,090","8,118","69,679,637",663,6.83,8.83
C1164,,,3,10,2023,1,MSA,,"Arecibo, PR MSA",Local Government,"10 Total, all industries",,5,"2,171","2,168","2,178","10,902,917",386,0.59,0.54
C1164,,,5,10,2023,1,MSA,,"Arecibo, PR MSA",Private,"10 Total, all industries",,"2,379","27,755","27,610","28,387","176,468,650",486,0.86,0.78
C1164,,,5,101,2023,1,MSA,,"Arecibo, PR MSA",Private,101 Goods-producing,,447,"7,179","7,180","7,466","52,770,366",558,1.31,1.28
C1164,,,5,1011,2023,1,MSA,,"Arecibo, PR MSA",Private,1011 Natural resources and mining,,181,"1,085","1,077","1,098","3,907,232",277,2.52,1.28
C1164,,,5,1012,2023,1,MSA,,"Arecibo, PR MSA",Private,1012 Construction,,147,"1,078","1,090","1,124","5,909,304",414,0.57,0.46
C1164,,,5,1013,2023,1,MSA,,"Arecibo, PR MSA",Private,1013 Manufacturing,,119,"5,016","5,013","5,244","42,953,830",649,1.59,1.70
C1164,,,5,102,2023,1,MSA,,"Arecibo, PR MSA",Private,102 Service-providing,,"1,932","20,576","20,430","20,921","123,698,284",461,0.76,0.67
C1164,,,5,1021,2023,1,MSA,,"Arecibo, PR MSA",Private,"1021 Trade, transportation, and utilities",,730,"8,205","8,109","8,232","48,893,567",460,1.14,1.21
C1164,,,5,1022,2023,1,MSA,,"Arecibo, PR MSA",Private,1022 Information,,25,435,403,392,"3,292,558",618,0.51,0.29
C1164,,,5,1023,2023,1,MSA,,"Arecibo, PR MSA",Private,1023 Financial activities,,114,"1,130","1,144","1,150","9,167,133",618,0.52,0.30
C1164,,,5,1024,2023,1,MSA,,"Arecibo, PR MSA",Private,1024 Professional and business services,,225,"1,534","1,510","1,547","10,155,672",510,0.27,0.19
C1164,,,5,1025,2023,1,MSA,,"Arecibo, PR MSA",Private,1025 Education and health services,,438,"5,548","5,604","5,716","38,952,376",533,0.93,1.16
C1164,,,5,1026,2023,1,MSA,,"Arecibo, PR MSA",Private,1026 Leisure and hospitality,,280,"3,224","3,181","3,408","11,057,246",260,0.83,1.00
C1164,,,5,1027,2023,1,MSA,,"Arecibo, PR MSA",Private,1027 Other services,,120,500,479,476,"2,179,732",346,0.41,0.43
C2502,,,0,10,2023,1,MSA,,"Guayama, PR MSA",Total Covered,"10 Total, all industries",,719,"13,774","13,851","14,035","100,764,443",558,1.00,1.00
C2502,,,1,10,2023,1,MSA,,"Guayama, PR MSA",Federal Government,"10 Total, all industries",,4,56,56,56,"1,272,128","1,747",0.21,0.52
C2502,,,2,10,2023,1,MSA,,"Guayama, PR MSA",State Government,"10 Total, all industries",,44,"3,001","3,019","3,006","25,615,415",655,7.00,8.39
C2502,,,3,10,2023,1,MSA,,"Guayama, PR MSA",Local Government,"10 Total, all industries",,6,"1,490","1,491","1,491","7,622,732",393,1.11,0.98
C2502,,,5,10,2023,1,MSA,,"Guayama, PR MSA",Private,"10 Total, all industries",,665,"9,227","9,285","9,482","66,254,168",546,0.79,0.76
C2502,,,5,101,2023,1,MSA,,"Guayama, PR MSA",Private,101 Goods-producing,N,88,0,0,0,0,0,0.00,0.00
C2502,,,5,1011,2023,1,MSA,,"Guayama, PR MSA",Private,1011 Natural resources and mining,,20,27,29,29,"84,644",230,0.18,0.07
C2502,,,5,1012,2023,1,MSA,,"Guayama, PR MSA",Private,1012 Construction,,37,189,186,191,"971,949",396,0.27,0.20
C2502,,,5,1013,2023,1,MSA,,"Guayama, PR MSA",Private,1013 Manufacturing,N,31,0,0,0,0,0,0.00,0.00
C2502,,,5,102,2023,1,MSA,,"Guayama, PR MSA",Private,102 Service-providing,N,577,0,0,0,0,0,0.00,0.00
C2502,,,5,1021,2023,1,MSA,,"Guayama, PR MSA",Private,"1021 Trade, transportation, and utilities",,196,"2,626","2,566","2,579","16,245,026",482,0.98,1.04
C2502,,,5,1022,2023,1,MSA,,"Guayama, PR MSA",Private,1022 Information,,8,65,65,66,"528,412",622,0.24,0.12
C2502,,,5,1023,2023,1,MSA,,"Guayama, PR MSA",Private,1023 Financial activities,,41,285,291,301,"2,548,243",671,0.38,0.22
C2502,,,5,1024,2023,1,MSA,,"Guayama, PR MSA",Private,1024 Professional and business services,N,58,0,0,0,0,0,0.00,0.00
C2502,,,5,1025,2023,1,MSA,,"Guayama, PR MSA",Private,1025 Education and health services,,130,"1,377","1,396","1,452","10,389,618",567,0.65,0.80
C2502,,,5,1026,2023,1,MSA,,"Guayama, PR MSA",Private,1026 Leisure and hospitality,,107,"1,096","1,125","1,182","4,446,179",302,0.80,1.04
C2502,,,5,1027,2023,1,MSA,,"Guayama, PR MSA",Private,1027 Other services,N,37,0,0,0,0,0,0.00,0.00
C3242,,,0,10,2023,1,MSA,,"Mayaguez, PR MSA",Total Covered,"10 Total, all industries",,"1,802","33,249","33,602","34,005","232,941,014",533,1.00,1.00
C3242,,,1,10,2023,1,MSA,,"Mayaguez, PR MSA",Federal Government,"10 Total, all industries",,11,333,323,327,"7,400,890","1,737",0.51,1.31
C3242,,,2,10,2023,1,MSA,,"Mayaguez, PR MSA",State Government,"10 Total, all industries",,49,"6,355","6,405","6,382","58,781,157",709,6.13,8.32
C3242,,,3,10,2023,1,MSA,,"Mayaguez, PR MSA",Local Government,"10 Total, all industries",,4,"1,250","1,261","1,279","6,551,619",399,0.39,0.36
C3242,,,5,10,2023,1,MSA,,"Mayaguez, PR MSA",Private,"10 Total, all industries",,"1,738","25,311","25,613","26,017","160,207,348",481,0.89,0.79
C3242,,,5,101,2023,1,MSA,,"Mayaguez, PR MSA",Private,101 Goods-producing,,171,"3,329","3,426","3,543","19,384,840",434,0.71,0.53
C3242,,,5,1011,2023,1,MSA,,"Mayaguez, PR MSA",Private,1011 Natural resources and mining,,31,304,306,300,"1,382,105",350,0.79,0.51
C3242,,,5,1012,2023,1,MSA,,"Mayaguez, PR MSA",Private,1012 Construction,,72,"1,131","1,181","1,193","6,621,277",436,0.69,0.58
C3242,,,5,1013,2023,1,MSA,,"Mayaguez, PR MSA",Private,1013 Manufacturing,,68,"1,894","1,939","2,050","11,381,458",446,0.71,0.50
C3242,,,5,102,2023,1,MSA,,"Mayaguez, PR MSA",Private,102 Service-providing,,"1,567","21,982","22,187","22,474","140,822,508",488,0.93,0.85
